"ZIPCODE","state","Total.population","TRI"
19142,"PA",2.877,2.0394736842
19143,"PA",6.4073,1.8523478836
19144,"PA",4.1549,3.8842072409
19145,"PA",4.7498,0.8674958882
19146,"PA",3.6596,1.110911271
19147,"PA",3.658,0.6355685131
19148,"PA",5.2629,0.54325
19149,"PA",5.5445,1.3119449378
19150,"PA",2.5282,1.9818892045
19151,"PA",3.2683,3.7448568873
19152,"PA",3.4684,2.2246596067
19153,"PA",1.1663,1.0219650776
19154,"PA",3.3618,1.7200399467
18324,"PA",0.9774,7.6759188705
18328,"PA",0.7426,5.2689481966
18336,"PA",0.4076,9.8297762732
18337,"PA",1.4444,6.7866172795
18340,"PA",0.0134,14.3753082614
18371,"PA",0.0957,5.1649425287
18425,"PA",0.1338,6.7119238477
18426,"PA",0.4337,6.2420677783
18435,"PA",0.0787,10.7215817963
18451,"PA",0.0647,4.7543103448
18457,"PA",0.0124,7.4604166667
18458,"PA",0.2986,7.767690167
18464,"PA",0.1007,6.5711852861
16720,"PA",0.1286,20.8020160945
16746,"PA",0.1305,16.5821307301
16748,"PA",0.277,13.7157120151
16915,"PA",0.5816,14.0859540666
16922,"PA",0.1976,17.3021394925
16923,"PA",0.159,11.5718349741
16927,"PA",0.0759,11.5832596196
16937,"PA",0.0312,9.0599633596
16941,"PA",0.0116,5.7024111675
16948,"PA",0.1732,13.2999707049
17729,"PA",0.0057,17.7987253289
17901,"PA",2.4175,11.8978961734
17921,"PA",0.7283,13.7921483893
17922,"PA",0.4946,11.5452866329
17923,"PA",0.0449,14.3139038086
17925,"PA",0.0437,10.1260869565
17929,"PA",0.1776,8.0010504202
17930,"PA",0.0466,15.8805788006
17931,"PA",0.8717,9.99018636
17933,"PA",0.0026,6.1477272727
17934,"PA",0.0444,16.3572198276
17935,"PA",0.1616,17.6867164899
17936,"PA",0.0841,7.0957446809
17938,"PA",0.2494,14.3055763673
17941,"PA",0.0836,11.7141195727
17943,"PA",0.0319,9.2901459854
17944,"PA",0.0215,6.15234375
17945,"PA",0.0179,12.806402439
17946,"PA",0.0237,12.7854395604
17948,"PA",0.494,10.226003276
17949,"PA",0.0267,13.1739130435
17951,"PA",0.0292,6.1988636364
17952,"PA",0.0197,11.6324422843
17953,"PA",0.0443,9.4877279635
17954,"PA",0.4488,8.5299079755
17957,"PA",0.0313,3.40625
17959,"PA",0.1422,11.4572882158
17960,"PA",0.3922,10.8922845075
17961,"PA",0.6884,9.5832473408
17963,"PA",0.9509,10.7177061952
17964,"PA",0.0811,12.7747364527
17965,"PA",0.2048,8.3245481928
17967,"PA",0.238,11.279540205
17968,"PA",0.0326,5.7430032293
17970,"PA",0.3287,11.2405015198
17972,"PA",1.0774,8.5792253521
17974,"PA",0.0251,6.109375
17976,"PA",0.6676,11.0370596206
17978,"PA",0.0144,8.1427210366
17979,"PA",0.0142,7.7515182186
17980,"PA",0.2944,14.3343359375
17981,"PA",0.27,12.4480004641
17982,"PA",0.042,13.6393603133
17983,"PA",0.1392,5.7470288625
17985,"PA",0.1142,12.6742569511
18211,"PA",0.1474,9.4664490477
18214,"PA",0.2333,10.5164044846
18218,"PA",0.2274,11.7526908023
18220,"PA",0.0374,9.4401162791
18231,"PA",0.0513,8.1082974138
18237,"PA",0.3605,8.9502559181
18241,"PA",0.0748,15.6922382671
18242,"PA",0.0184,6.1602348993
18245,"PA",0.0542,8.611903376
18248,"PA",0.0575,12.1527818448
18252,"PA",1.1047,12.407762492
19549,"PA",0.0215,18.8363636364
17812,"PA",0.1464,10.2417195372
17813,"PA",0.204,10.6586690124
17827,"PA",0.0704,4.4217367257
17842,"PA",0.8808,9.5309903223
17853,"PA",0.3411,9.9591831634
17861,"PA",0.0063,1.7132352941
17862,"PA",0.0421,4.8839285714
17864,"PA",0.238,8.2549123178
17870,"PA",1.509,8.1600672997
17876,"PA",0.1592,6.02003386
15411,"PA",0.0734,12.4211292852
15424,"PA",0.2458,15.2444168734
15501,"PA",1.6641,7.1906152648
15502,"PA",0.0128,10.460976479
15510,"PA",0.2327,2.6652777778
15520,"PA",0.0264,6.884375
15530,"PA",0.53,8.6651265544
15531,"PA",0.4176,9.2970495999
15532,"PA",0.0227,11.2420382166
15538,"PA",0.0797,15.1965859983
15540,"PA",0.023,11.6047526957
15541,"PA",0.3691,6.2910665801
15542,"PA",0.1072,8.2453691583
15544,"PA",0.0147,5.1305970149
15546,"PA",0.0405,8.1229166667
15547,"PA",0.0453,6.1367370892
15551,"PA",0.0927,11.9741415286
15552,"PA",0.5918,10.5995916982
15555,"PA",0.0093,12.3984375
15557,"PA",0.3585,8.5405566296
15558,"PA",0.2287,8.9155670471
15560,"PA",0.0179,8.05078125
15561,"PA",0.0142,6.5382462687
15562,"PA",0.016,6.1170424403
15563,"PA",0.3267,8.4891856788
15564,"PA",0.0078,13.2450892857
15924,"PA",0.093,6.3120693799
15926,"PA",0.2581,7.0136296296
15928,"PA",0.2183,10.0996610169
15935,"PA",0.2559,10.1339181287
15936,"PA",0.1562,10.7449227565
15937,"PA",0.0746,7.6626106195
15953,"PA",0.0199,16.1771907216
15963,"PA",1.0784,7.1183918065
17731,"PA",0.0176,8.7272591263
17758,"PA",0.088,13.8525637768
17768,"PA",0.0267,8.5923797361
18614,"PA",0.2678,9.1669890004
18616,"PA",0.0529,13.126637308
18619,"PA",0.0203,19.0736131298
18626,"PA",0.068,9.7570268075
18628,"PA",0.0272,6.5274573721
18632,"PA",0.0417,7.110619469
18413,"PA",0.0136,5.6985981308
18421,"PA",0.5022,8.2531345207
18430,"PA",0.0018,8.3233890215
18441,"PA",0.0324,11.8282792666
18465,"PA",0.1392,7.4609375
18470,"PA",0.2014,9.4255153604
18801,"PA",0.8457,10.5595526229
18812,"PA",0.1748,9.619433329
18816,"PA",0.0165,8.0342105263
18818,"PA",0.1321,10.7644592512
18821,"PA",0.1106,10.8659897025
18822,"PA",0.3637,13.2990743498
18823,"PA",0.0269,10.3651263823
18824,"PA",0.1382,9.2320688941
18825,"PA",0.0148,8.7897727273
18826,"PA",0.1569,10.4722410368
18828,"PA",0.0295,11.8448150457
18830,"PA",0.0697,10.3681833674
18834,"PA",0.3556,11.0098192696
18842,"PA",0.0264,10.3119959677
18843,"PA",0.0215,8.7180232558
18844,"PA",0.206,8.6011674913
18847,"PA",0.5675,12.2213792002
16901,"PA",1.0423,12.4610889549
16911,"PA",0.0413,6.2708531935
16912,"PA",0.1877,8.5805885752
16917,"PA",0.1411,10.1255982545
16920,"PA",0.1984,11.056090437
16921,"PA",0.0593,16.8125970956
16928,"PA",0.1248,12.8819519682
16929,"PA",0.2244,10.0177963444
16930,"PA",0.1373,9.5350626959
16932,"PA",0.0686,10.1131849315
16933,"PA",0.7534,10.9747196999
16935,"PA",0.1384,13.9458270645
16936,"PA",0.2023,10.4967472518
16938,"PA",0.0726,15.8782125823
16939,"PA",0.0439,9.2467105263
16940,"PA",0.0407,8.4206942004
16942,"PA",0.08,11.1346305376
16943,"PA",0.0402,12.7453530061
16946,"PA",0.229,13.2712931941
16950,"PA",0.3517,12.89080897
17765,"PA",0.098,11.0175304112
17810,"PA",0.5953,11.4094652485
17829,"PA",0.0225,3.9929123711
17835,"PA",0.0226,3.1683884298
17837,"PA",2.0364,6.5138009431
17844,"PA",0.9988,11.315156631
17845,"PA",0.2135,13.6432368387
17855,"PA",0.1015,9.1115591398
17856,"PA",0.342,11.6918914123
17880,"PA",0.0064,2.03125
17885,"PA",0.0178,16.9014478764
17886,"PA",0.0737,5.7905844156
17887,"PA",0.03,3.7656826568
17889,"PA",0.2676,7.7597125276
16301,"PA",1.5915,9.904740402
16317,"PA",0.158,6.7606140351
16319,"PA",0.123,7.2846378146
16323,"PA",1.6125,8.7670788143
16341,"PA",0.1897,6.370454123
16342,"PA",0.2417,8.6549567375
16343,"PA",0.0329,12.2853612167
16344,"PA",0.059,14.0571428571
16346,"PA",0.3519,4.9918105637
16362,"PA",0.1138,7.8522119018
16364,"PA",0.1182,5.9494764234
16372,"PA",0.0405,5.0946302817
16373,"PA",0.342,7.7938732466
16374,"PA",0.1788,9.2569098423
16312,"PA",3e-04,2.2857142857
16313,"PA",0.1887,10.0307372728
16329,"PA",0.0525,11.8038040949
16340,"PA",0.1834,10.0944395172
16345,"PA",0.3337,10.2832915424
16347,"PA",0.2493,12.7874974547
16350,"PA",0.3022,5.7829083468
16351,"PA",0.1541,11.3820690649
16352,"PA",0.0284,11.2449642625
16365,"PA",1.84,11.8290791178
16371,"PA",0.3269,12.1822526874
16402,"PA",0.0765,6.8810105184
16405,"PA",0.0852,4.7098960109
16416,"PA",0.0243,10.3795212766
16420,"PA",0.0597,7.3738719381
16436,"PA",0.0547,8.853697641
15004,"PA",0.0252,8.7808219178
15019,"PA",0.1726,8.1904029099
15021,"PA",0.7772,9.0730682505
15022,"PA",1.0195,11.4953379953
15033,"PA",0.4877,8.6295289855
15038,"PA",0.0345,6.243902439
15053,"PA",0.0155,7.3465909091
15054,"PA",0.046,8.0848214286
15055,"PA",0.1324,6.9405864198
15057,"PA",1.49,8.7990161767
15060,"PA",0.08,6.32
15063,"PA",1.1104,11.425782965
15067,"PA",0.2254,10.874288425
15078,"PA",0.0297,8.9284638554
15301,"PA",4.9565,9.6903316799
15311,"PA",0.1401,12.09225
15312,"PA",0.3851,10.3614161356
15313,"PA",0.039,8.8573619632
15314,"PA",0.39,8.3986052826
15317,"PA",3.686,9.0306485936
15321,"PA",0.1498,9.5992217899
15323,"PA",0.4237,11.5550649552
15324,"PA",0.0597,8.886627907
15329,"PA",0.1715,12.7192711632
15330,"PA",0.5634,8.8332977917
15331,"PA",0.0816,8.5990437158
15332,"PA",0.8074,10.8391722214
15333,"PA",0.2271,9.6461419753
15340,"PA",0.1295,8.967137931
15342,"PA",0.4751,7.512242268
15345,"PA",0.1684,12.0551486784
15347,"PA",0.0405,4.7686170213
15348,"PA",0.0245,10.0462962963
15350,"PA",0.0398,6.3125
15358,"PA",0.1167,7.879950495
15360,"PA",0.1767,11.0359677689
15361,"PA",0.0048,6.9625
15363,"PA",0.0738,9.4909090909
15366,"PA",0.0139,10.6790123457
15367,"PA",0.9202,7.9615785814
15368,"PA",0.0269,12.0581896552
15376,"PA",0.1771,11.7793455294
15377,"PA",0.0831,15.339220732
15378,"PA",0.0088,3.8653846154
15379,"PA",0.0104,10.9180107527
15412,"PA",0.0389,13.8623511905
15419,"PA",0.4766,10.23125
15423,"PA",0.2149,11.0738944919
15427,"PA",0.1415,10.0329163249
15429,"PA",0.0181,7.8794247788
15432,"PA",0.0444,8.9846368715
15434,"PA",0.0321,18.9628378378
15477,"PA",0.0742,5.0221774194
15483,"PA",0.0447,10.8080985915
18405,"PA",0.2632,7.4742603068
18415,"PA",0.1212,9.2470304726
18417,"PA",0.1191,10.6217075544
18424,"PA",0.5183,3.7886314843
18427,"PA",0.0209,3.443452381
18428,"PA",1.1836,6.4615535312
18431,"PA",1.247,7.6576476665
18436,"PA",1.3809,5.9666759033
18437,"PA",0.0188,9.3118565546
18438,"PA",0.0942,6.3804997284
18439,"PA",0.0459,7.8435244719
18443,"PA",0.0322,10.1531315553
18445,"PA",0.2336,7.6790114695
18453,"PA",0.1165,7.3747788678
18454,"PA",0.0026,5.1663292848
18455,"PA",0.0067,8.1643046944
18456,"PA",0.0464,8.3116803279
18459,"PA",0.0065,2.4855769231
18460,"PA",0.0224,8.8264925373
18461,"PA",0.0334,12.92118796
18462,"PA",0.0438,9.5100456621
18463,"PA",0.0204,7.2626811594
18469,"PA",0.0411,8.2737362637
18472,"PA",0.7506,6.6834132039
18473,"PA",0.0562,10.6393769968
15062,"PA",0.763,10.1090909091
15068,"PA",3.8256,11.0245974751
15072,"PA",0.0143,6.640625
15083,"PA",0.0843,9.5809403153
15085,"PA",0.7526,10.8509271671
15087,"PA",0.0191,13.1466121495
15089,"PA",0.5898,8.7288570804
15448,"PA",0.0176,9.2791313559
15479,"PA",0.2036,10.1746680539
15601,"PA",5.8187,8.6102738037
15610,"PA",0.3655,9.3207406177
15611,"PA",0.0566,9.6984848485
15612,"PA",0.0296,7.1010998308
15613,"PA",1.3954,10.5927852231
15615,"PA",0.0369,14.3888888889
15616,"PA",0.0109,7.2894736842
15617,"PA",0.0368,9.6428571429
15618,"PA",0.2823,10.3386460231
15620,"PA",0.1094,5.1272522523
15621,"PA",0.0098,6.6654264343
15622,"PA",0.1373,13.6950435299
15623,"PA",0.0832,8.4138888889
15624,"PA",0.0423,6.8142123288
15625,"PA",0.0093,9.2275179856
15626,"PA",0.5072,7.7247842503
15627,"PA",0.6495,9.866873412
15628,"PA",0.0517,9.1745008319
15629,"PA",0.0705,11.1385135135
15632,"PA",0.9347,9.2741385911
15633,"PA",0.0228,9.2928082192
15634,"PA",0.0739,9.6145833333
15635,"PA",0.0156,6.0787671233
15636,"PA",0.4054,7.0567196532
15637,"PA",0.2003,8.2292047532
15638,"PA",0.0437,6.0213414634
15639,"PA",0.2142,8.4455199115
15640,"PA",0.0566,8.5051775148
15641,"PA",0.0486,8.7425373134
15642,"PA",4.5301,9.3352797001
15644,"PA",1.9515,9.1639663462
15646,"PA",0.0192,9.3888059701
15647,"PA",0.0136,11.9519230769
15650,"PA",2.844,8.7641399168
15655,"PA",0.0382,11.9511446583
15658,"PA",0.8849,11.3931206456
15660,"PA",0.0395,13.7076612903
15661,"PA",0.05,4.5348837209
15662,"PA",0.0342,6.8541666667
15663,"PA",0.0445,8.4172008547
15665,"PA",0.1765,9.835
15666,"PA",1.6454,7.6399086121
15668,"PA",1.345,10.7275513884
15670,"PA",0.3372,9.1448494277
15671,"PA",0.0685,6.2338548602
15672,"PA",0.367,9.8390304252
15675,"PA",0.1279,9.3359728507
15676,"PA",0.0276,7.6785714286
15677,"PA",0.0535,11.3591032609
15678,"PA",0.0247,7.1916666667
15679,"PA",0.36,8.4055364262
15680,"PA",0.013,4.5
15683,"PA",0.8006,6.3881417258
15684,"PA",0.064,9.8241525424
15687,"PA",0.1174,10.2472197673
15688,"PA",0.0786,6.0286103542
15689,"PA",0.0275,6.0108695652
15690,"PA",0.879,11.8894989705
15691,"PA",0.0031,8.9464285714
15692,"PA",0.0772,7.0428240741
15693,"PA",0.0182,3.203125
15695,"PA",0.0205,7.3673076923
15696,"PA",0.0335,3.7458333333
15697,"PA",0.298,6.6396882494
15698,"PA",0.0724,8.0975
15779,"PA",0.0314,14.6264604355
15923,"PA",0.1707,14.1512345679
15944,"PA",0.3567,11.137161251
15954,"PA",0.2253,10.9296242775
18419,"PA",0.4676,8.1605691057
18446,"PA",0.4076,9.8273200065
18615,"PA",0.1718,10.3921263345
18623,"PA",0.2517,10.312173913
18625,"PA",0.0548,9.5110441767
18629,"PA",0.1656,14.5288928635
18630,"PA",0.3358,9.5510213673
18636,"PA",0.1483,14.5775390993
18657,"PA",1.2305,13.1327047183
17019,"PA",1.8556,6.1715468771
17302,"PA",0.2882,8.5315067733
17309,"PA",0.1661,8.2862805406
17311,"PA",0.0261,3.3611111111
17313,"PA",1.0914,8.3049616781
17314,"PA",0.5868,8.0443086551
17315,"PA",2.6129,5.8527184959
17317,"PA",0.1002,4.6014150943
17318,"PA",0.0321,6.9642857143
17319,"PA",1.075,7.7087028825
17321,"PA",0.219,6.5841710183
17322,"PA",0.6549,8.5353309733
17327,"PA",0.7697,8.4481379246
17329,"PA",0.2339,8.5091776316
17331,"PA",5.0812,4.5226884505
17339,"PA",0.6975,7.4025291976
17345,"PA",0.7625,4.3585963455
17347,"PA",0.6364,6.5203943408
17349,"PA",0.7508,5.6215742839
17352,"PA",0.1279,6.3706669762
17355,"PA",0.0212,8.110915493
17356,"PA",2.1774,7.3841708377
17360,"PA",0.609,8.2503972037
17361,"PA",0.5904,4.7453767123
17362,"PA",1.4056,6.4039142408
17363,"PA",0.9562,5.9144092875
17364,"PA",0.3517,2.7057632999
17365,"PA",0.2081,4.3352320454
17366,"PA",0.5932,7.8313764796
17368,"PA",0.6665,9.6717398925
17370,"PA",0.5202,6.806741573
17371,"PA",0.0366,4.7201086957
17401,"PA",1.8813,1.9037356322
17402,"PA",3.569,4.8142754106
17403,"PA",3.7948,6.33044529
17404,"PA",3.5745,2.9950515047
17406,"PA",2.3989,7.4616139186
17407,"PA",0.2298,6.2009668508
17408,"PA",2.2019,3.9932410155
2806,"RI",1.629,1.2496798156
2809,"RI",2.2493,2.5920676513
2872,"RI",0.0259,2.6136156648
2885,"RI",1.0555,1.739691679
2816,"RI",3.2707,3.1295182265
2817,"RI",0.6118,3.9760093801
2818,"RI",1.8207,2.8578140214
2827,"RI",0.2042,3.7065715121
2886,"RI",2.831,2.4399664148
2888,"RI",1.9843,1.5256410256
2889,"RI",2.8312,1.5597524002
2893,"RI",2.9489,4.2663881748
2835,"RI",0.5444,2.9191870144
2837,"RI",0.3491,1.9704620784
2840,"RI",2.3246,2.5009046053
2841,"RI",0.1389,2.6059782609
2842,"RI",1.6045,2.6830991875
2871,"RI",1.7093,3.100845569
2878,"RI",1.5805,2.8457275223
2802,"RI",0.0998,5.7028301887
2814,"RI",0.7386,3.9472092202
2815,"RI",0.0162,4.7375
2825,"RI",0.5183,3.5789617796
2826,"RI",0.07,4.2197847682
2828,"RI",0.7398,3.1933829445
2830,"RI",0.6617,3.9630776436
2831,"RI",0.3174,3.2836281709
2838,"RI",0.3855,5.1129807692
2839,"RI",0.1539,4.0330645161
2857,"RI",0.9368,3.5124737993
2858,"RI",0.0451,4.0408333333
2859,"RI",0.6944,3.8447276536
2860,"RI",4.5227,2.546743295
2861,"RI",2.6233,0.6939265537
2863,"RI",1.9406,2.7532051282
2864,"RI",3.3714,4.3597588044
2865,"RI",1.6634,4.0098354793
2876,"RI",0.0314,3.541015625
2895,"RI",4.1136,4.6187532877
2896,"RI",1.1792,4.4616265265
2903,"RI",1.0651,2.5149872449
2904,"RI",2.9145,3.6236252946
2905,"RI",2.5041,1.8234636872
2906,"RI",2.8281,3.2722308892
2907,"RI",2.7733,1.1538978495
2908,"RI",3.8141,2.984497389
2909,"RI",4.3344,3.155234657
2910,"RI",2.0157,1.590487239
2911,"RI",1.6014,3.5030637255
2912,"RI",0.1729,3.6125
2914,"RI",2.2364,2.1755222525
2915,"RI",1.6188,1.8083661417
2916,"RI",0.8547,1.3635222382
2917,"RI",1.408,4.495736003
2919,"RI",2.901,4.0916452991
2920,"RI",3.8678,2.9662400706
2921,"RI",1.2171,3.1937676831
2804,"RI",0.2413,3.31067612
2807,"RI",0.0893,3.4995397159
2808,"RI",0.2312,3.0847280335
2812,"RI",0.1947,3.5010958046
2813,"RI",0.7788,2.5659401314
2822,"RI",0.6358,3.8185039659
2832,"RI",0.4801,3.7460966034
2833,"RI",0.0565,3.814220815
2836,"RI",0.0086,3.8080985915
2852,"RI",2.2487,1.9655642158
2873,"RI",0.0186,2.3177374302
2874,"RI",0.6252,2.9851604278
2875,"RI",0.0493,4.9927797834
2879,"RI",2.0247,2.3425238193
2881,"RI",0.8061,2.5829965358
2882,"RI",1.3938,1.7351722457
2891,"RI",2.1391,2.8291208377
2892,"RI",0.4252,2.445754381
2894,"RI",0.0674,1.5971698113
2898,"RI",0.1465,3.6674604601
29620,"SC",1.2849,3.8792048301
29628,"SC",0.2798,4.0904936558
29638,"SC",0.3164,3.6896655066
29639,"SC",0.159,4.2283551227
29659,"SC",0.0162,4.0713087248
29105,"SC",0.1192,3.2696571788
29137,"SC",0.2508,2.4394868178
29164,"SC",0.4227,2.6778394583
29801,"SC",2.7374,3.5343307066
29803,"SC",3.7074,3.3647915703
29805,"SC",0.5832,3.2862668004
29809,"SC",0.285,2.8551704967
29816,"SC",0.1536,2.7743055556
29828,"SC",0.1053,3.9787234043
29829,"SC",1.0237,4.9703378001
29831,"SC",0.3945,1.5138850223
29834,"SC",0.1544,3.8209302326
29841,"SC",3.1655,5.1822946378
29842,"SC",0.8569,3.7589138863
29850,"SC",0.0313,5.679670913
29851,"SC",0.7025,4.3087175005
29856,"SC",0.3561,1.633698092
29860,"SC",1.5665,4.96875547
29810,"SC",0.4967,1.5039878466
29827,"SC",0.4503,0.8653940338
29836,"SC",0.0601,2.0002071729
29849,"SC",0.0129,1.4257693286
29621,"SC",4.1038,4.0435111193
29624,"SC",1.4057,3.9223209917
29625,"SC",2.757,3.7993221955
29626,"SC",1.4236,3.0316320066
29627,"SC",1.6701,3.5505076934
29654,"SC",1.0288,3.8469550039
29655,"SC",0.7619,4.3736380232
29669,"SC",1.1448,3.6439622026
29670,"SC",0.8821,3.9841407867
29684,"SC",0.4707,3.9395765225
29689,"SC",0.4371,3.3225287908
29697,"SC",1.3186,3.4521132564
29003,"SC",0.6965,0.8326942027
29042,"SC",0.5173,1.6144914237
29081,"SC",0.1259,0.7625990858
29843,"SC",0.1397,1.3167697344
29812,"SC",1.1337,1.986453405
29817,"SC",0.549,1.46570887
29826,"SC",0.013,1.6353878116
29853,"SC",0.6401,1.8300097681
29902,"SC",1.5366,0.5788968825
29904,"SC",0.0263,0.3854166667
29905,"SC",0.3595,0.3586683417
29906,"SC",2.1785,0.5604043869
29907,"SC",1.2353,0.4479944558
29909,"SC",1.831,0.3737077274
29910,"SC",3.5719,0.3848040358
29915,"SC",0.0648,0.4295991778
29920,"SC",0.9865,0.3245812416
29926,"SC",2.5176,0.3179122665
29928,"SC",1.6212,0.2034337349
29935,"SC",0.3125,0.6963220676
29940,"SC",0.4544,0.4407735107
29941,"SC",0.0513,0.624890479
29410,"SC",1.8883,0.8966177079
29431,"SC",0.6461,0.2900817353
29434,"SC",0.0552,0.5403830228
29436,"SC",0.4247,0.228057554
29445,"SC",5.7656,0.7210273973
29450,"SC",0.3332,0.3902806253
29453,"SC",0.1259,0.3059987982
29456,"SC",3.2234,0.839057712
29461,"SC",3.1991,0.6214757472
29468,"SC",0.1765,0.3126751433
29469,"SC",0.0733,0.176452684
29479,"SC",0.7874,0.596796933
29492,"SC",1.1501,0.521675748
29030,"SC",0.2246,1.3534637077
29135,"SC",0.8442,3.1823877917
29401,"SC",1.0775,0.3158844765
29403,"SC",2.1904,0.3541461007
29404,"SC",0.135,0.6112776753
29405,"SC",2.791,0.7256671228
29406,"SC",3.0996,0.8588369071
29407,"SC",3.4362,0.4688003221
29409,"SC",0.2179,0.8020833333
29412,"SC",3.6849,0.2845056635
29414,"SC",3.5682,0.4236202582
29418,"SC",2.4173,0.5982444294
29423,"SC",0.0575,0.8125
29424,"SC",0.0351,0.40625
29426,"SC",0.1525,0.4087617794
29429,"SC",0.3159,0.2203619466
29439,"SC",0.2217,0.3548228346
29449,"SC",0.7908,0.4971284172
29451,"SC",0.4272,0.3090325936
29455,"SC",2.1421,0.3643625399
29458,"SC",0.2524,0.1362507938
29464,"SC",4.6381,0.4583531841
29466,"SC",3.0673,0.3081900082
29470,"SC",0.4544,0.504392772
29482,"SC",0.2042,0.3375420875
29487,"SC",0.2863,0.5800138504
29340,"SC",2.144,5.0956224549
29341,"SC",1.9293,4.0602297909
29702,"SC",0.9572,5.5591946156
29014,"SC",0.1773,4.3872306877
29055,"SC",0.4337,5.0975421
29706,"SC",2.0102,4.0766904168
29712,"SC",0.2317,3.7616193135
29714,"SC",0.286,3.5083220797
29724,"SC",0.0012,5.0288461538
29729,"SC",0.2195,3.7364512278
29101,"SC",0.322,2.9788026232
29520,"SC",1.49,2.1659245194
29584,"SC",0.2656,3.5401922673
29709,"SC",0.6138,3.0860201217
29718,"SC",0.3887,3.5930519278
29727,"SC",0.1345,3.5155655121
29728,"SC",1.015,3.2594909912
29741,"SC",0.194,3.282195107
29001,"SC",0.1855,0.5916889561
29051,"SC",0.1647,0.4697163545
29102,"SC",1.7701,0.750274831
29111,"SC",0.1831,0.4985122249
29148,"SC",0.7239,0.4926987134
29162,"SC",0.3032,0.5646623019
29082,"SC",0.043,0.7224281609
29435,"SC",0.3508,0.451937483
29438,"SC",0.2373,0.3197826932
29446,"SC",0.0895,0.4619880617
29452,"SC",0.0383,0.1718066406
29474,"SC",0.2596,0.5543455607
29475,"SC",0.2844,0.591266466
29481,"SC",0.201,0.4900731452
29488,"SC",2.2301,0.6378898403
29493,"SC",0.0109,0.9082369942
29929,"SC",0.1141,0.5311361531
29069,"SC",0.5137,0.6217811804
29079,"SC",0.0037,0.5078125
29532,"SC",2.0071,0.942840889
29540,"SC",0.5857,1.006773602
29550,"SC",3.1586,1.6514111062
29593,"SC",0.2166,1.7389404735
29536,"SC",1.7123,0.6839536033
29543,"SC",0.0558,0.9095009955
29547,"SC",0.2078,0.8616298566
29563,"SC",0.2723,0.7026018923
29565,"SC",0.7781,0.5321838227
29567,"SC",0.0627,0.9221342383
29420,"SC",2.3806,0.642275165
29437,"SC",0.2313,0.7257468279
29448,"SC",0.2164,0.4163953266
29471,"SC",0.1454,0.4973454789
29472,"SC",0.8887,0.4614362036
29477,"SC",0.6463,0.5130544461
29483,"SC",6.7946,0.662767737
29485,"SC",4.7853,0.7215593067
29824,"SC",0.8241,3.6081936235
29832,"SC",0.5573,2.8402511707
29847,"SC",0.4709,3.9315016652
29015,"SC",0.1487,4.8335211664
29065,"SC",0.0534,4.805458034
29130,"SC",0.7122,4.2581135238
29180,"SC",1.3963,4.8061678599
29114,"SC",0.2317,0.3684021712
29161,"SC",1.1095,0.6020161705
29501,"SC",4.4683,1.0333716671
29505,"SC",2.6079,0.9087448652
29506,"SC",2.1354,0.9478836313
29530,"SC",0.2273,0.3812673674
29541,"SC",0.9855,0.7110463066
29555,"SC",0.5595,0.945954825
29560,"SC",1.2891,0.4140356406
29583,"SC",0.5599,0.7175544088
29591,"SC",0.5163,0.4179500288
29440,"SC",2.8168,0.2290709011
29510,"SC",1.1246,0.4553934097
29585,"SC",1.3526,0.3087295439
29601,"SC",1.0717,3.7795670539
29605,"SC",3.5434,3.7142602813
29607,"SC",3.6903,3.9258684376
29609,"SC",2.8877,7.9306366547
29611,"SC",2.8224,4.8599903007
29613,"SC",0.162,3.1357615894
29614,"SC",0.2493,2.4176136364
29615,"SC",3.4669,3.7992272298
29617,"SC",2.6337,4.9112534086
29635,"SC",0.1189,18.4439435931
29644,"SC",1.8819,3.9096109999
29650,"SC",3.416,3.974364676
29651,"SC",4.4913,4.5147659595
29661,"SC",0.5783,13.1097381801
29662,"SC",1.5199,3.3861642743
29673,"SC",2.6794,4.0293726482
29680,"SC",2.8597,3.8318569554
29681,"SC",5.075,3.5236192261
29683,"SC",0.0442,3.0197368421
29687,"SC",4.283,5.2652476854
29690,"SC",2.1127,10.5650044524
29646,"SC",2.8581,3.0578237155
29649,"SC",2.5394,3.440226822
29653,"SC",0.4861,3.9086063443
29666,"SC",0.6807,2.892906524
29692,"SC",0.4494,4.8073776257
